N,P,K,temperature,humidity,ph,rainfall,label
34.12434996529957,21.994820568451114,21.21392397722839,20.539010648573004,62.155933886542336,7.029995342913564,71.44811568481114,muskmelon
27.280366066566753,45.61791363504102,30.57019516289431,30.805194991762725,62.44615639619447,6.878744312642809,78.79383136172508,muskmelon
25.566374074652657,59.95708731005684,34.12092157721324,22.542751787762555,52.420878327462724,6.389943376993469,83.16974392774262,muskmelon
31.472248002559816,49.28855071573956,32.240440953493405,30.35510522615641,51.86557878281911,7.086836792146411,95.21559043694876,muskmelon
41.27034036736987,29.302032898754717,36.73914081821648,27.065260762953095,59.10067711128529,6.201894648612124,85.65304408725775,muskmelon
37.0437061614539,34.40628848767548,22.75457577508532,24.879253123142455,55.88455836245288,6.722385381831673,84.51452760178455,muskmelon
46.730903850680185,52.70344141365324,28.417546617392695,27.512550878353935,60.9205241045486,6.760724511664415,71.16010348488524,muskmelon
47.37648313641868,33.08045850679407,37.87368075695693,21.323986651301702,55.781080081567865,6.18619256292943,80.40557666650714,muskmelon
48.73544735726054,47.144587997422015,27.74867933752812,22.15694943814638,51.96647224988547,7.319906584706757,82.13734229721419,muskmelon
21.61071747463542,52.77222362712224,24.237890480328343,30.762313156898763,55.85919524312099,7.053544706463001,90.70648394150118,muskmelon
47.86176738507103,27.278080684405882,37.81789743027101,32.40420763605455,57.6895909216258,7.127820854673015,87.0160689646962,muskmelon
38.947096072710295,37.74584777329488,21.800011916971172,30.86412901781923,51.511795243208574,6.419400508041827,80.1912131340529,muskmelon
40.675906382615345,29.6032340770895,25.526875674250686,34.66318063931685,57.76894871368794,6.32948088063403,66.28024096777767,muskmelon
44.28639092623453,37.14022464438441,28.892851628253272,25.99267934166166,55.40053022910409,6.5230222989617355,64.58086411924687,muskmelon
45.50045087496017,48.43673949883812,34.99805092686363,29.212798494780216,60.98230867846298,6.999211344956255,87.4116274059136,muskmelon
27.148505705413548,20.17611191524547,30.541091085465037,26.007167206455843,51.52121628942263,7.385335863643064,97.77519343240743,muskmelon
22.97995454460899,30.21440236875321,28.27731146249856,26.766218175964077,54.76197832142426,6.982084601689533,95.13850639159648,muskmelon
41.27153231838569,46.8122234224145,32.67902376338721,34.44826879520778,51.028974847348195,6.249648302696319,74.54327288555207,muskmelon
43.61766257139004,44.51768125433482,36.77083514087569,21.68044960684168,54.337180522817064,6.268603198236478,62.737656990991724,muskmelon
40.56059791236987,27.43562957095323,34.227441094873626,33.88799024224186,62.5733188321656,6.953245604157751,76.20752105192838,muskmelon
23.37865675862194,53.69643858666856,23.51332677948861,33.496290228426986,59.89815990591148,6.125032281748604,72.35214042598572,muskmelon
23.534225567107597,26.22966028097441,37.92575776331256,29.665908274448924,58.29260780247418,6.88275028445699,78.23512804938923,muskmelon
24.45097997565169,24.645659680110086,26.50401961449912,24.33218850491096,63.79250238914818,6.576084292390808,77.69664455606707,muskmelon
33.87814627102662,58.258919430996635,31.65958683066066,29.79115163054596,60.1175116915991,6.204634192180369,69.59748478427687,muskmelon
24.448919735761468,29.1313516016705,37.02456901156588,34.83833328016847,57.440740727497435,6.189770724905885,91.67593876793428,muskmelon
22.878863328897772,55.59600146446417,35.51501872594621,21.48670548788833,62.85061980943956,7.248941306533174,89.57842046845919,muskmelon
48.94075858601449,26.54601961022404,36.014059770176495,31.285995851278443,57.36071703555109,6.359224897339732,79.31778076328663,muskmelon
27.02080699297577,54.1146491961257,30.166402879903707,32.48533849995983,54.534684600293616,6.971155380461049,90.53777220725426,muskmelon
20.157857808325204,22.82488909442785,37.73036211592813,34.223261103206546,64.73128436646002,7.167554661355751,96.27578499812194,muskmelon
36.461895898737865,35.4624815319701,25.795281243640513,31.84685093579241,53.97232262340573,6.512677089351035,80.26600370226419,muskmelon
25.818119044226275,29.059966302962362,31.795116974597192,29.377200223451943,55.75681316632802,6.696280293456096,83.57315386617756,muskmelon
26.45259839015081,43.58697061954189,32.90865578843964,29.059540562872513,58.40351224226113,7.48683993627344,65.70082849827295,muskmelon
35.10122194385897,20.87096939166535,23.490729849285078,26.03366817932064,64.04827463030142,6.026821085207046,78.5269187044349,muskmelon
47.23279441092031,41.480817077260724,29.62245851372566,26.835263729478758,54.93065554629662,6.2835004066297095,83.83741289524642,muskmelon
40.632862941617844,44.677252372364975,39.76740684934582,34.79910772910521,53.520494276745325,7.097492547048869,93.98407869186325,muskmelon
36.837743610302894,20.762262280243892,30.94531366601788,20.930406357296853,59.674688200950214,7.283632118093321,75.83305922670641,muskmelon
24.10531144951302,45.16848782169856,33.46901733404741,20.866882625000287,52.17686488860805,6.1718045735710145,67.85801148847253,muskmelon
31.45793167869133,31.822520912679956,32.06439349279082,25.680438480966878,64.22358564718404,7.086925808756035,80.27642355930207,muskmelon
31.466732658981883,56.8401893490696,21.546406463476306,30.841988435024323,57.530091505178916,7.312033007696684,91.14202673784145,muskmelon
32.34126370422922,37.599354563400674,27.9509494775942,23.51829602115006,60.64525574782053,6.316554685381724,85.74589981547602,muskmelon
21.520393541218677,36.02256531075519,24.098111890345074,23.522806985150893,53.38528315275929,7.431102968711787,72.99666413672897,muskmelon
34.72523704866697,32.851130316256,31.003592698047783,22.945878659996804,51.536893586258685,7.08862268684203,92.14027181799345,muskmelon
26.885453585189246,26.822700970011674,35.78796912411295,25.534769414429718,61.422879065476245,7.060877428837722,67.39028625354375,muskmelon
25.472767440189656,32.57381725901886,39.251311376323635,33.48152117189956,50.42501484318652,7.441760113424451,79.48635331420067,muskmelon
49.050232463860524,22.82049116789725,35.34554809343614,34.81691961866067,53.03467378534363,6.776984931641813,74.73223755133819,muskmelon
31.315282860855817,32.609345791041164,24.697086241818823,28.65345393170132,60.598303089362034,6.181214025925887,80.0023070192554,muskmelon
32.8942290211031,39.66229861782736,38.74445855816298,27.184079453897443,50.62637319572214,7.410039461320087,60.29266662511846,muskmelon
40.74824327332128,53.08257415307902,20.796913663729924,33.002576999972106,64.2487678198758,6.392995295811371,67.90344103301646,muskmelon
37.53817936447556,45.630273675768834,20.77126134914139,27.322184272644147,51.26883137265329,6.128884444234275,87.05784404357142,muskmelon
34.07302671679403,58.75142736428714,20.499016678303533,30.954819401730518,56.531225917821466,6.53306710003951,76.00980319644225,muskmelon
22.685595141367607,52.21166813916192,26.883140778219854,21.0435399287267,60.26738265856374,7.454750257339459,78.62768295543059,muskmelon
30.549480089771983,24.91108132329208,38.970032582667656,25.20699155002334,64.93847638706735,6.798754790421061,67.28539239595389,muskmelon
41.18313870462807,41.984648242982395,38.12394298597952,32.95016204019798,55.1757941542099,7.339763986447162,81.5339951317112,muskmelon
20.938917135196707,29.82595953748603,27.7236704205538,20.73708776629126,56.48179382181267,6.215853376324865,67.2296130913301,muskmelon
36.69407384026148,36.59401118384411,36.32897119883728,21.129462875305368,60.66717419192994,7.259915494489646,96.44492898397998,muskmelon
38.02396754003294,27.575060484607828,32.73820180632822,23.290593775859055,62.08146312575279,6.743892875766402,85.05798717152382,muskmelon
39.81584264903533,45.106856117406664,21.61877455056857,30.381621548260924,54.769196478488944,6.956580660854711,88.03149152266738,muskmelon
25.78292589018122,27.773669067787917,32.31489166714985,22.533508267450365,62.299728651250774,6.497316273913515,68.34908722935302,muskmelon
38.73479199984488,37.93297762103835,35.15490639736058,24.858431808510726,51.119387045072344,6.331449258464327,91.0472425427659,muskmelon
30.37235296140279,42.907048805372625,31.95223963689049,27.632897456509127,53.327913594286834,6.363945796123495,86.21485564010108,muskmelon
30.3749566467707,29.931104069155975,28.459922995003723,29.648663169681484,59.61559845785967,6.2838114161610035,80.31675611820422,muskmelon
23.05393393375153,29.892272996170565,37.9175266469472,32.35423042086479,62.03547878170013,6.9907864026355995,85.2655139981919,muskmelon
41.64136631230873,38.12473397129715,38.51581466521791,22.24372531900638,58.18031468271262,6.057839967280707,79.63477220167866,muskmelon
26.03621015772879,26.26830406063458,24.367359927875796,29.693960849710614,58.459323503942045,6.891266820833916,98.1413773217142,muskmelon
41.64519947602085,44.05537777871794,24.137854700363107,26.8467924623393,55.30371374612726,6.451091159306352,71.48726295532886,muskmelon
24.573391314835476,33.51463934736403,30.194344898833663,26.548144964011414,54.32514734667855,7.372160093249443,61.262813214422124,muskmelon
36.16298939500542,38.30758806296076,37.369774011550774,32.821099970453005,56.30744765073144,6.3326885744884684,65.66787686773856,muskmelon
34.69299017699599,34.967691794181434,27.968690117392043,22.510690437944856,63.18716438817989,6.533295871792088,99.41418285167404,muskmelon
49.633483789129684,52.13051638420512,37.518711455783375,29.478661136301035,63.54454354606638,6.908740777552481,86.33947079589039,muskmelon
29.777723649241672,23.89504411298813,30.765767676385828,22.674513180077422,53.109828513588134,6.615942089012401,91.20027622689449,muskmelon
27.927191670345223,25.08931421108209,29.217475946770147,32.81181163235589,58.522519772624136,7.074782072390462,72.25871042115543,muskmelon
32.66761366749964,21.99825588714226,38.52534026906345,30.34355964214155,61.63873516414182,6.283085549001473,92.00591130915106,muskmelon
38.22951405167562,30.15132326266036,22.792342303831305,28.060365495360546,61.39258974728227,7.434628406250942,92.11324909784052,muskmelon
34.39567774480963,35.63603959245338,39.41827407229816,26.245479187962317,50.64740160128185,7.125653779442475,89.14150734480175,muskmelon
26.723506363418103,25.825253079607325,35.12088602375904,21.346476886196896,53.787187787229065,6.821613101340382,69.6356162430039,muskmelon
47.940051818561315,40.26425143818223,30.26666830619002,26.51560176430114,58.67843801973954,7.3332254166928275,67.12658820809278,muskmelon
47.75551655981056,20.084203169025507,21.98566365421019,22.67223769220778,52.48959673208759,6.63354382381612,83.24488258870365,muskmelon
41.79690530945366,39.10784087123814,22.958163591798534,23.21270772528475,54.9319183941421,6.667941499338002,65.92016655449605,muskmelon
33.967182642752306,58.517072970905865,20.06130366680406,26.07542024121605,59.163031288994674,6.9916118355919235,91.22380488976864,muskmelon
41.961589306197375,44.65362605709904,21.68717225823619,32.39462113818256,51.285916778620965,6.186363440866364,78.04771022400783,muskmelon
43.09499132197186,36.77094853299434,29.300524815852548,34.48699487573215,52.195015360441914,6.186178871664944,71.79890653330952,muskmelon
40.08641206522097,57.572379467326925,24.8678888632068,33.08431193867599,64.53958792691155,6.300060892450314,89.32045798598091,muskmelon
47.073640028105274,56.02740526614281,35.259164974498425,23.513141765704678,56.53927325787718,6.400972495063632,72.71267475760908,muskmelon
21.362606450142067,35.140855588810716,23.59207893862065,33.47527497725331,50.32620153958974,6.7675911238011945,80.57051904433669,muskmelon
21.526353668835586,44.49288257558261,23.845364636246103,20.491214959898034,61.230853014754,7.028692187681612,67.75100428808736,muskmelon
43.276300347335194,55.65260690198136,38.460182041552784,34.31973168332772,61.613725388442276,6.564483933459397,96.66942240032674,muskmelon
47.83496446380299,24.329325137397642,31.600091155994434,33.91046585502364,54.544180774203554,6.1820555755080635,72.15826698897968,muskmelon
30.991705350320792,34.96019383812808,35.306491749773734,33.11086564990836,54.024587062096316,7.372456663242646,88.49231234416305,muskmelon
43.04923819643644,54.03779730527087,31.31722433029503,22.300113768174644,55.44390080890945,6.72987929355767,99.63321468205186,muskmelon
40.44936857166083,23.617296027634755,30.529701678638475,21.016537232580966,50.797514235965785,6.538885632129299,70.31386481601346,muskmelon
20.58169368660238,26.916554516935243,22.359295419629547,28.898065228493614,51.91240233059477,6.990400140468402,82.18970781874859,muskmelon
46.35580983545941,41.428630699819536,28.288336253703058,23.142958654324286,52.55299883573139,6.9913546788777605,76.44519509272733,muskmelon
25.86306777841185,39.12742066546926,32.814221569033684,33.70803528114373,64.6208110430242,6.1936366400487435,79.3585371475767,muskmelon
28.335143651032478,46.92236908736021,28.011697828722227,20.383453808139016,54.57914135372514,6.271647583408839,82.89463079470775,muskmelon
26.757087668156657,25.588015182429302,24.20026652893467,32.700459197436686,61.09302529534144,6.628360582309597,79.56442851909365,muskmelon
46.57087146566706,52.87181873344124,36.29182343064521,25.811067799097064,56.383039009814894,6.59288491245898,78.8167043118521,muskmelon
20.282460427252776,27.67956705551285,32.589351341820624,23.610240730122275,57.851376233758124,7.4126451982485655,65.81244393172932,muskmelon
33.56798064176612,44.299258611952,27.764077666070115,23.326768725704426,54.18277844262474,6.887915930873225,74.57375053114282,muskmelon
20.356807040149505,29.149613770796293,36.39340519489697,21.661268888554602,58.55990741405125,7.33588067831571,87.95610872677294,muskmelon
29.523241950819443,36.04088638148557,20.533838472428727,32.573877930531566,53.25689835141629,6.6781784922352045,65.07086937410381,muskmelon
28.517206234906432,35.84012716735052,39.17899178022287,29.93343896557173,57.98487678205435,6.743660812493951,68.3624784482403,muskmelon
36.64479815400418,50.93314032051512,20.216139643714918,32.50952231480044,57.53567008818088,7.434427314803173,68.59667336945537,muskmelon
20.246324027632497,46.570403428545355,31.82503712721471,23.126556197967137,60.28649564236132,7.345166026785038,65.64305257646976,muskmelon
45.84628888351003,51.73895461340825,39.677795805416665,32.467110395698526,59.80972522680698,7.164476671261179,78.56483295188545,muskmelon
27.86178821848119,41.43380516345112,23.251827897385223,28.078065039961192,53.8061893844905,6.2722239641536985,65.57682017300063,muskmelon
39.70068028285564,24.676911053478214,33.4556901035438,33.89037115830824,64.41089885159124,6.084042134865683,70.42895465372769,muskmelon
37.75684435942918,31.907009006196407,26.991700467116083,25.645694109536407,52.954973012519204,6.57538393582322,87.43073975713241,muskmelon
36.60959152145226,59.99110746876706,36.572260433677,21.074192335858566,51.85481860408285,7.306139405557559,81.55497744513995,muskmelon
33.05970822821223,25.988030330281795,36.55113597954376,26.99830044333095,64.74747617448867,6.5534922428791935,78.19760034996774,muskmelon
40.56605902210905,40.337992510801186,38.32221901014788,20.31720692385335,58.968869941834754,6.098857052832193,63.77375188643475,muskmelon
35.07482064795012,30.449475214410782,35.94184800221933,20.86791296823744,54.29173264465343,6.09409430895849,88.64964837071025,muskmelon
26.849176459479523,25.7902978062538,24.52619180141293,30.181218938948994,56.451699229230705,7.333843742031362,71.76377912927146,muskmelon
45.673307964352915,37.264294813356756,35.0508728707873,26.216755842326442,50.858026271268685,6.424244783315094,65.55657827965825,muskmelon
47.81011722598355,45.512906312077334,28.0157498045212,29.675950358952893,62.08984357241456,7.457368913384231,69.83366760284552,muskmelon
26.52631987253715,48.61509653429181,37.62566094811833,20.434421580949262,63.45098797280258,7.1431776001711675,79.76967738165257,muskmelon
39.447733662812865,50.8322615325197,21.097729863519923,27.399440564455084,64.04943488636602,7.026972043869742,83.2821658669005,muskmelon
41.632129361912604,54.335687153829,35.501840919935304,25.230294400019957,57.768417061766925,6.475558809197525,75.11518640119068,muskmelon
49.89765232082447,20.001231432270625,26.410327263069398,25.564288158990795,52.003603396923566,7.408191005841722,84.77311662002893,muskmelon
46.93634020600494,36.51964340380969,39.924783191464826,23.9238712038608,52.102549434048505,6.453667300417525,63.374058297904405,muskmelon
28.39399488228465,53.19866262324538,32.417727757444794,32.571505976519724,63.77962271834167,7.479674818114093,86.29586210067495,muskmelon
26.093294427442626,42.261786124057636,20.16852568330242,31.259602174568954,54.60614974474947,7.422679717714838,84.61418301879701,muskmelon
33.83592053560946,25.843556394811987,23.267951454370003,26.98340081179665,53.22813316202642,7.4559760165335085,89.2514193995294,muskmelon
25.07516530779606,56.59328744699663,21.212788655873986,29.53193818610982,61.16420997865916,6.373591422533414,64.45770304774352,muskmelon
49.810885007316294,39.28105823672851,25.55046373908553,31.335694792646066,56.22194331987667,7.3377995584932805,60.082054990512226,muskmelon
47.13037142994696,28.460770948807532,22.497456392406043,24.865824480024376,59.19850558972771,6.696544573845243,65.93586860252904,muskmelon
37.04071319500882,25.991878498390108,32.94369715051364,20.163915117690475,60.97600126995271,7.47728592796277,93.62449035989324,muskmelon
32.78161521176504,33.73564589205041,21.495991770897515,30.723854691366093,63.03320725778686,7.219938968074254,62.44199161094229,muskmelon
47.14183789173424,45.83398384761931,36.1008339770364,25.300684184635585,63.72934993993677,6.73962149949978,62.781010062884526,muskmelon
39.15213547722559,29.560365046587222,39.60733725264207,31.37940212457085,51.518692571309245,7.403350433886204,63.05765851795654,muskmelon
36.17254422613395,26.90921443073777,31.543125898411283,20.150878837112156,50.788491630830734,7.130041768296263,78.13781513279895,muskmelon
20.462181511964722,35.274852470648135,33.499358930851656,29.812150488748713,53.5841245331203,6.380189267718416,61.26160673762794,muskmelon
28.79915645926365,22.4337686634081,23.763562064473277,33.88507745736253,60.88803751276948,7.03445191919239,64.90092987034926,muskmelon
20.735186323970257,57.984538274366095,22.747329886029423,34.691486664937855,60.6446598444978,6.865127242022231,89.0001071393495,muskmelon
41.89686226019285,58.222283513151616,30.787019733457907,29.145506333917353,59.162420192391664,6.779638867593527,62.0002818041936,muskmelon
44.961836765135125,50.15885176709098,36.82287270406992,26.30063955620863,64.40274589534982,6.550241809861383,71.22654386290392,muskmelon
27.346482007231764,54.44341342624928,29.282224723506403,33.14026602761006,63.72603926079307,6.713812864795286,97.69639363222313,muskmelon
49.22639438201912,30.46532904875338,25.505636895388157,21.50996131885847,52.07564514446905,7.213542661899704,70.11206336674594,muskmelon
26.637695956177964,39.78946900384787,38.991683339758026,33.498039879173504,54.59968831789855,7.142744372805553,63.94205522100038,muskmelon
28.695874001254936,58.97149916968124,21.37329816888241,30.013574291889434,56.38286562304632,6.848397825368821,78.327627150555,muskmelon
28.04764855142903,48.1818719781703,25.535679834382975,24.871775107183062,56.2557707273642,6.042786209316136,97.08856657730684,muskmelon
45.31652170707539,39.96349578053099,25.79286720092763,27.66417949051931,50.913010124498776,7.210061011370711,79.3480056920361,muskmelon
46.68289225895737,36.924179514703006,28.299107117871927,32.727010663243504,60.85226215419546,6.02377650211671,63.78599922631406,muskmelon
26.49393933178426,56.85328444229617,37.73892719849715,28.243504701525197,56.62526084722958,6.0620133557066795,94.42562987029399,muskmelon
49.89660101461781,20.619180237890163,30.851484890244105,27.92728771083812,62.78260438860402,7.321281855417397,65.92029105267589,muskmelon
40.54920498013709,46.1312780587808,39.674151221214,34.42539357638296,64.06017130526476,6.627756426252645,71.62911511633943,muskmelon
20.708278001435175,25.456563984113227,23.542630326577584,31.569411551639565,50.47436117388626,7.105593235881198,69.72905933736976,muskmelon
33.661510122457436,31.131154813611147,34.90425898613407,24.134398973691482,57.676287145469566,6.141555083804705,80.285265795725,muskmelon
31.124917619779524,48.69153006963032,23.99927660605567,32.30957652678319,60.23936559452646,6.226548437102629,69.9060197823035,muskmelon
49.224483633687136,46.88110100892423,24.735411849474826,26.038306101536346,59.82097615742572,6.725443291928758,79.99179373524433,muskmelon
20.845834738439844,35.25170574241842,39.55605238298932,28.834962318345315,52.43367003032785,7.41349661039266,67.93934467234513,muskmelon
26.15062640962277,49.08065705032172,26.270876572934494,28.700155589299854,57.63384963426316,6.2968628867816925,61.81286159831983,muskmelon
22.32542136877752,36.36717533896084,34.96667754307683,20.696489714738895,59.17173053390373,6.42811912663139,83.75371641646768,muskmelon
29.39399500701068,51.597457676070256,37.94282685850334,21.38015015516182,51.22647505265193,7.032137847791022,76.7435532662374,muskmelon
48.31237302927241,30.98341485347928,24.102295478985713,25.81012617194579,51.92204917363348,6.40525665851451,92.44123767562874,muskmelon
24.97399992005878,38.59889796677949,31.808898351338186,30.561857700689714,50.456879252321755,6.365395711030581,87.14311311102125,muskmelon
45.8756657164346,34.33073396440898,26.297545860125126,23.974283960995017,60.999572023740285,6.419312598234011,63.03071851354511,muskmelon
29.384860391498258,59.16083945359439,37.967512282206755,25.200659646913792,64.5334161640169,6.812811562973973,71.7629011753782,muskmelon
39.550274195008804,59.77596144515242,39.95923034437276,23.68621251861363,55.29993530434429,6.462021817971847,69.67136687003087,muskmelon
48.18968920616399,28.268941577862414,33.53790706506474,29.499395188892237,60.53590091718214,7.33512082682466,84.87595265684399,muskmelon
38.52235333210218,45.04452828199878,38.07935173638527,33.772405825840586,51.583946161573365,6.538545018225545,91.34601556766142,muskmelon
27.94788005526984,47.79861490963071,31.133034014994767,30.529366809919722,57.99279116229522,7.326086250209723,89.2807395939485,muskmelon
32.067078317410555,51.278317606613825,30.800168149697686,31.55611049704991,58.48346539714164,7.284270985967868,83.75536982333972,muskmelon
25.677998176406884,21.815147098037247,39.489039495121816,20.481245325530775,63.43996990507108,6.503161229903837,67.69888624774117,muskmelon
49.23192175728501,53.180758098186594,27.390163722788223,30.407971324635398,56.334055614551566,6.574368791220089,61.99760434969097,muskmelon
36.040565502773504,40.58936793703849,31.040920403182,26.379456730982735,59.25326772112581,7.22383042006633,82.81161500555609,muskmelon
36.49484973330961,38.83998313572861,31.738874764723295,21.517944975391945,50.960350230377,7.21989610172042,73.20934613179924,muskmelon
48.57380834303509,37.34834356107767,20.101706290851293,33.31302711477205,55.94053266637632,7.227745426289694,63.939581057915746,muskmelon
45.29323051774975,45.61510066011046,29.843870144169266,30.080854271386812,53.95057922254311,6.266227401375213,94.77886151810239,muskmelon
32.179233828457356,59.583535622711004,26.21720442310891,24.804190512011655,60.31960583001718,6.201847784759518,63.904164184053464,muskmelon
38.583900588109536,30.25050369589141,31.749909824892626,33.14943580150082,57.86887966072424,6.030426623824122,91.29290820429301,muskmelon
37.98423111551399,20.153054770322548,30.69687554114874,33.2424832069386,54.096541515721654,6.147889537224121,79.58691599656814,muskmelon
46.11740432953923,26.91647869550512,21.779827780753887,30.63882096900562,54.0602913480934,6.819770200494631,78.03503459596197,muskmelon
47.3515677769994,23.988338906816885,25.231299953339157,26.38561266169224,59.51991071939296,6.914362695609547,85.91823477167289,muskmelon
33.59504068113272,45.46526665195878,28.138082622540637,25.732884261744406,54.66044035081509,6.52985719586122,88.25619010745385,muskmelon
49.4837175058023,49.61103812344347,36.376380760390035,26.483726285858708,60.79263299291851,7.0870694189289205,74.51435025997442,muskmelon
36.371696792847274,49.370331840124024,20.33547417744249,20.35088091265731,60.938696632333034,6.331365005527317,72.02554016509366,muskmelon
46.153504791637104,53.62808791085361,32.668274040848324,33.79664088697033,59.00417298740756,6.976174788925501,89.89928880191307,muskmelon
33.17226644709194,29.241258853786363,25.9880783878377,21.415867717581744,54.98818711238698,6.5237759771127966,73.20626061854823,muskmelon
40.95603590412317,38.73953124075622,35.76197684471892,20.12996749554098,54.77281814454135,6.959365366077018,79.83744394907538,muskmelon
48.81879168031416,34.86727419717792,21.80518014196484,23.576406377803814,84.24053856721487,5.3928035212835255,102.7409675523403,apple
38.74837202367125,37.377340397933395,21.228590877915913,24.52710329290722,84.54171934731681,6.320533486245343,119.45392137829009,apple
44.10982491790091,49.800934991111035,38.164831663086105,10.088128811763044,88.07488056319117,5.898271774618616,113.70195140962895,apple
46.410635675384725,26.361320025838094,20.62430182431293,7.083195963496101,83.27773209551482,6.119392446748472,114.42396249823194,apple
40.334140500120725,28.646724459880787,25.25321080990805,11.025513638217623,89.39779253840082,5.0603762292361205,100.30412146633171,apple
44.25506640248558,39.96190348339457,34.50379644875504,14.66034145603663,80.7453689781633,5.320762452364329,114.49242786157389,apple
20.196970100247448,38.055923812294225,26.997836325485878,19.537447190886883,85.56051123470216,6.308432557816661,117.1423925347193,apple
33.35670535113272,39.7224073083227,31.842466042024164,18.845919326213057,83.63166831728651,6.073285534261053,110.84894662025228,apple
35.23999241436795,40.31123763219107,27.382219071668185,22.753009539696404,83.56378059812891,5.832473721437438,111.92957127837376,apple
45.58382307692367,33.748153582876654,23.889121503053023,11.71411135944805,83.83331983375467,6.352238345516039,119.01685995103662,apple
33.94478199366482,44.08887331837646,35.302843453068284,7.98962741375886,89.5269677658413,5.661155983262535,105.89686005784871,apple
39.53310907536927,29.872774722249904,37.297943439804286,5.7283180665636895,84.07103135903884,5.551173307542431,102.69736231704874,apple
27.87787441045582,47.5633426892365,31.752118306099923,18.299249745513468,83.32508978491768,5.9911320444261,108.03093726362901,apple
45.10647019992492,25.169134825466124,34.972471655088654,20.29287254544159,83.31358428452413,5.064485458588207,103.20079779534275,apple
20.00810842310976,30.085998589945753,32.49893100440019,6.943524480380705,85.56162790407339,5.304673337698107,103.39722674617819,apple
20.568453766614656,44.703128596509856,25.27496782582121,10.401961600873744,82.66364634091437,5.862307783916882,112.84653600357025,apple
23.04168351069731,45.54362184048589,25.18754488141399,15.764024898276789,87.98146790621759,5.207921468205991,100.57281950936085,apple
39.23340782745238,43.559061836513976,32.97580266784577,20.7063167395319,84.23253073236403,5.2051319133016385,109.30379687919648,apple
47.94761129075482,30.6231151357446,29.343205015293638,18.36901822267707,83.96423960364594,5.49590892591467,100.21613801280252,apple
32.955787958013474,42.39488563673688,34.7564775528068,22.27715740987762,81.8364304040213,5.067252507013386,118.40040847447577,apple
34.24623165373422,36.58980973120157,36.574163677949784,17.918660768967747,82.68116138463874,5.124207234635202,116.83968247277863,apple
20.540755514634206,29.35507378062235,32.643101991605455,14.264346379968982,82.35595560158309,6.357706012136456,119.90426285545047,apple
26.004666506324455,34.38936585899018,24.745937518163466,24.049265929748977,87.52822002716718,5.943517633167823,112.67376610426592,apple
37.47119327179139,30.021895357167043,30.371568816083368,22.443013909192032,81.66696456340641,6.408643802285803,115.61471307052305,apple
34.95806357201993,47.84362216629419,38.07157247176142,11.694299987769131,82.62758837046212,6.330417287412445,116.71351396339864,apple
26.325364478012464,32.610530477211626,22.50468215334872,8.143992136285757,85.1955005872396,6.1220203835596525,114.32689692666007,apple
45.89699321031344,41.472866150233735,39.26799786366371,23.859895447446704,85.19865311691085,5.106791914236321,113.53251098795613,apple
34.10272355318199,26.200499369490576,33.22479191094296,8.483776015814875,80.3948530711183,5.248997533161345,102.40528086477529,apple
34.345659317926646,45.98785854673564,24.279470470879723,17.059320962973914,82.33607036836591,5.77306453456354,118.81537384095876,apple
24.705664366023203,25.64162611139308,21.96209425036892,10.203685627383557,80.60393552403711,5.350221044232724,108.35281954481779,apple
45.08134309244417,38.04859484042491,39.2105748957765,16.0520324766432,82.41784027176581,5.009031511478712,114.49471689250976,apple
40.08351411986879,34.66981826853464,32.04509316013078,15.049077923427525,86.98186681651748,5.865102533872871,110.14864382686444,apple
36.65200215486762,36.7525067082088,25.47246747779745,16.365018284223936,87.11261913531067,5.80678111036879,112.55624516409245,apple
43.379637207686656,49.94206663848722,37.042933014866435,12.591277622247826,84.65106431702434,5.551109609300152,111.5042049800726,apple
48.07152146330313,28.337699029383533,38.93286835059673,15.541430937576537,86.24997498378816,5.942199706653497,112.49142396628694,apple
46.1761991266203,49.98295650263874,35.760625117764434,6.522846251771468,84.47234976217825,6.027581313828878,105.42769746734179,apple
35.09653265718371,43.9288306858395,37.202125263746055,12.776178253637072,86.85641934760977,6.14893915014239,108.775559347213,apple
23.754759446419683,46.60178233994628,29.199859817351147,23.19148491248287,88.98790428566323,6.015003767299408,102.70257782827925,apple
35.591884545348094,37.56515106399314,39.480364982566,10.286563938835007,89.2694975163314,5.583558222169497,102.67901229949446,apple
34.832217964864725,32.297395702262165,23.091504672185806,19.590251467630218,82.97243990979933,6.239152384970891,107.1766925624894,apple
26.346756441529934,43.0723476218125,34.344769504330316,22.044500897185088,86.99728338752581,5.498943214747922,117.71242729317294,apple
48.09180712012357,48.288369357755045,25.486808375810064,5.077654303384344,82.47091708111313,6.430815283869562,103.0752440337242,apple
33.62350892984436,37.66673147200564,20.581905191896293,8.847660779878757,88.15536641023249,5.439128128511399,106.87739472526272,apple
46.687800825723876,42.774196683889,33.47474169947266,18.651655405530228,89.33971926116809,6.074843266668114,109.12301893285328,apple
41.167989561068126,30.7802775091868,27.104614285357684,8.610013420574134,88.11711742781074,5.423305208264533,116.25278371245301,apple
22.670767122582472,42.9066209376294,28.32127482475284,9.919798951555698,86.0443435798677,5.692298903709894,105.66135963320167,apple
20.855670654519656,27.78900136110324,21.07129305918884,23.643200906002868,82.05170646395759,5.565699172401815,112.28023302058895,apple
27.173290701286504,48.706351822103976,22.181465948407762,12.078896931944916,89.46560725975365,5.845231815777218,103.18880827332224,apple
